name,season,age,team_id,pos,g,gs,mp_per_g,fg_pct,fg3_pct,fg2_pct,efg_pct,ft_pct,orb_per_g,drb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,height,weight
Wilson Chandler,2008.0,21.0,NYK,SF,82.0,70.0,33.4,0.432,0.328,0.476,0.481,0.795,1.1,4.3,2.1,0.9,0.9,1.7,3.0,14.4,81,225.0
Wilson Chandler,2009.0,22.0,NYK,SG,65.0,64.0,35.7,0.479,0.267,0.524,0.502,0.806,1.4,3.9,2.1,0.7,0.8,1.7,2.8,15.3,81,225.0
Wilson Chandler,2010.0,23.0,NYK,SF,51.0,30.0,34.5,0.461,0.351,0.518,0.521,0.807,1.2,4.7,1.7,0.7,1.4,1.3,3.0,16.4,81,225.0
Wilson Chandler,2010.0,23.0,DEN,SF,21.0,19.0,30.6,0.419,0.347,0.452,0.473,0.81,0.6,4.4,1.6,0.7,1.1,1.8,2.2,12.5,81,225.0
Wilson Chandler,2011.0,24.0,DEN,SF,8.0,6.0,26.9,0.392,0.25,0.418,0.411,0.833,0.8,4.4,2.1,0.8,0.8,2.3,2.3,9.4,81,225.0
Wilson Chandler,2012.0,25.0,DEN,PF,43.0,8.0,25.1,0.462,0.413,0.48,0.519,0.793,1.0,4.0,1.3,1.0,0.3,1.4,2.8,13.0,81,225.0
Wilson Chandler,2013.0,26.0,DEN,SF,62.0,55.0,31.1,0.416,0.348,0.478,0.499,0.724,0.9,3.8,1.8,0.7,0.5,1.3,3.1,13.6,81,225.0
Wilson Chandler,2014.0,27.0,DEN,SF,78.0,75.0,31.7,0.429,0.342,0.49,0.5,0.775,1.2,4.9,1.7,0.7,0.4,1.4,3.0,13.9,81,225.0
Wilson Chandler,2016.0,29.0,DEN,SF,71.0,33.0,30.9,0.461,0.337,0.527,0.52,0.727,1.5,5.0,2.0,0.7,0.4,1.6,2.4,15.7,81,225.0
Wilson Chandler,2017.0,30.0,DEN,SF,74.0,71.0,31.7,0.445,0.358,0.501,0.515,0.772,1.4,4.0,2.1,0.6,0.5,1.2,2.1,10.0,81,225.0
Will Cherry,2014.0,23.0,CLE,PG,8.0,0.0,8.6,0.263,0.222,0.3,0.316,0.5,0.1,0.5,1.0,0.8,0.1,0.5,1.3,1.9,72,185.0
Josh Childress,2010.0,27.0,PHO,SG,54.0,3.0,16.6,0.565,0.063,0.606,0.568,0.492,1.3,1.6,0.8,0.6,0.4,0.8,1.3,5.0,80,210.0
Josh Childress,2011.0,28.0,PHO,SF,34.0,0.0,14.4,0.485,0.167,0.587,0.505,0.0,0.9,1.9,1.0,0.4,0.2,0.3,1.1,2.9,80,210.0
Josh Childress,2012.0,29.0,BRK,SF,14.0,0.0,7.1,0.286,0.333,0.278,0.31,0.5,0.4,0.6,0.4,0.1,0.1,0.0,0.2,1.0,80,210.0
Josh Childress,2013.0,30.0,NOP,SF,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.3,0.0,0.3,0.3,0.0,80,210.0
Marquese Chriss,2016.0,19.0,PHO,PF,82.0,75.0,21.3,0.449,0.321,0.52,0.506,0.624,1.2,3.1,0.7,0.8,0.9,1.3,3.2,9.2,82,240.0
Marquese Chriss,2017.0,20.0,PHO,PF,72.0,49.0,21.2,0.423,0.295,0.509,0.482,0.608,1.1,4.4,1.2,0.7,1.0,1.5,2.8,7.7,82,240.0
Dionte Christmas,2013.0,27.0,PHO,SF,31.0,0.0,6.4,0.355,0.29,0.419,0.427,0.75,0.4,0.8,0.3,0.1,0.1,0.2,0.6,2.3,77,205.0
Rakeem Christmas,2015.0,24.0,IND,PF,1.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,81,250.0
Rakeem Christmas,2016.0,25.0,IND,PF,29.0,0.0,7.6,0.442,0.0,0.442,0.442,0.724,0.9,1.0,0.1,0.1,0.2,0.3,1.3,2.0,81,250.0
Semaj Christon,2016.0,24.0,OKC,PG,64.0,1.0,15.2,0.345,0.19,0.406,0.372,0.548,0.3,1.1,2.0,0.4,0.1,0.7,1.2,2.9,75,190.0
Patrick Christopher,2014.0,26.0,UTA,SG,4.0,1.0,7.3,0.25,0.0,0.375,0.25,0.0,0.5,1.0,0.0,0.3,0.0,0.3,1.5,1.5,77,209.0
Earl Clark,2009.0,22.0,PHO,PF,51.0,0.0,7.5,0.371,0.4,0.37,0.377,0.722,0.4,0.9,0.4,0.1,0.3,0.5,0.5,2.7,82,225.0
Earl Clark,2010.0,23.0,PHO,SF,9.0,0.0,8.0,0.387,0.0,0.387,0.387,0.5,0.4,1.4,0.4,0.1,0.3,0.2,0.7,3.2,82,225.0
Earl Clark,2010.0,23.0,ORL,SF,33.0,0.0,11.9,0.441,0.0,0.459,0.441,0.595,1.0,1.5,0.2,0.2,0.5,0.8,1.2,4.1,82,225.0
Earl Clark,2011.0,24.0,ORL,PF,45.0,1.0,12.4,0.367,0.0,0.367,0.367,0.724,0.8,2.0,0.4,0.3,0.7,0.6,1.6,2.7,82,225.0
Earl Clark,2012.0,25.0,LAL,PF,59.0,36.0,23.1,0.44,0.337,0.479,0.486,0.697,1.4,4.1,1.1,0.6,0.7,1.1,1.7,7.3,82,225.0
Earl Clark,2013.0,26.0,CLE,PF,45.0,17.0,15.5,0.375,0.345,0.403,0.458,0.583,0.4,2.4,0.4,0.4,0.4,0.7,1.4,5.2,82,225.0
Earl Clark,2013.0,26.0,NYK,PF,9.0,0.0,7.8,0.333,0.167,0.4,0.357,0.8,0.2,1.6,0.2,0.1,0.7,0.1,0.7,2.6,82,225.0
Earl Clark,2014.0,27.0,BRK,PF,10.0,0.0,9.3,0.367,0.286,0.438,0.433,0.25,0.1,2.2,0.3,0.3,0.4,0.6,1.2,2.7,82,225.0
Ian Clark,2013.0,22.0,UTA,SG,23.0,0.0,7.5,0.388,0.355,0.417,0.47,0.714,0.1,0.7,0.7,0.3,0.1,0.6,1.0,3.0,75,175.0
Ian Clark,2014.0,23.0,UTA,SG,23.0,0.0,7.0,0.341,0.36,0.316,0.443,1.0,0.2,0.4,0.4,0.3,0.1,0.3,0.5,1.9,75,175.0
Ian Clark,2014.0,23.0,DEN,SG,7.0,0.0,4.4,0.364,0.2,0.5,0.409,1.0,0.0,0.4,0.3,0.4,0.1,0.3,1.1,1.9,75,175.0
Ian Clark,2015.0,24.0,GSW,SG,66.0,1.0,8.8,0.441,0.357,0.5,0.515,0.824,0.2,0.8,1.0,0.3,0.2,0.7,0.9,3.6,75,175.0
Ian Clark,2016.0,25.0,GSW,SG,77.0,0.0,14.8,0.487,0.374,0.556,0.558,0.759,0.3,1.3,1.2,0.5,0.1,0.7,1.0,6.8,75,175.0
Ian Clark,2017.0,26.0,NOP,SG,74.0,2.0,19.7,0.448,0.318,0.533,0.511,0.763,0.1,1.6,1.5,0.4,0.1,0.8,1.6,7.4,75,175.0
Coty Clarke,2015.0,23.0,BOS,SF,3.0,0.0,2.0,0.5,1.0,0.0,0.75,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,2.0,79,232.0
Jordan Clarkson,2014.0,22.0,LAL,PG,59.0,38.0,25.0,0.448,0.314,0.482,0.48,0.829,0.9,2.3,3.5,0.9,0.2,1.6,1.8,11.9,77,194.0
Jordan Clarkson,2015.0,23.0,LAL,SG,79.0,79.0,32.3,0.433,0.347,0.468,0.483,0.804,1.2,2.8,2.4,1.1,0.1,1.7,2.1,15.5,77,194.0
Jordan Clarkson,2016.0,24.0,LAL,SG,82.0,19.0,29.2,0.445,0.329,0.503,0.5,0.798,0.6,2.4,2.6,1.1,0.1,2.0,1.8,14.7,77,194.0
Jordan Clarkson,2017.0,25.0,LAL,SG,53.0,2.0,23.7,0.448,0.324,0.505,0.499,0.795,0.8,2.2,3.3,0.7,0.1,1.8,1.2,14.5,77,194.0
Jordan Clarkson,2017.0,25.0,CLE,SG,28.0,0.0,22.6,0.456,0.407,0.486,0.533,0.81,0.5,1.6,1.7,0.7,0.1,1.1,1.6,12.6,77,194.0
Gian Clavell,2017.0,24.0,DAL,SG,7.0,0.0,9.1,0.333,0.4,0.0,0.5,1.0,0.1,0.9,0.4,0.3,0.0,0.3,1.1,2.9,76,185.0
Victor Claver,2012.0,24.0,POR,SF,49.0,16.0,16.6,0.392,0.287,0.48,0.458,0.467,0.6,1.8,0.9,0.5,0.2,0.9,1.5,3.8,81,224.0
Victor Claver,2013.0,25.0,POR,SF,21.0,0.0,8.8,0.405,0.167,0.583,0.44,0.909,0.4,1.4,0.6,0.1,0.1,0.5,0.8,2.2,81,224.0
Victor Claver,2014.0,26.0,POR,SF,10.0,0.0,7.6,0.45,0.545,0.333,0.6,0.0,0.3,1.7,0.1,0.1,0.1,0.4,1.2,2.4,81,224.0
Speedy Claxton,2008.0,30.0,ATL,PG,2.0,0.0,7.5,0.286,0.0,0.286,0.286,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.5,2.5,71,166.0
Antonius Cleveland,2017.0,23.0,DAL,SG,13.0,0.0,6.2,0.286,0.0,0.308,0.286,0.5,0.2,0.6,0.2,0.5,0.3,0.2,0.8,0.8,78,195.0
Antonius Cleveland,2017.0,23.0,ATL,SG,4.0,0.0,10.5,0.571,1.0,0.25,0.786,1.0,0.3,0.8,0.0,0.3,0.3,1.3,3.0,3.3,78,195.0
Norris Cole,2011.0,23.0,MIA,PG,65.0,2.0,19.4,0.393,0.276,0.417,0.417,0.776,0.3,1.1,2.0,0.7,0.0,1.6,1.9,6.8,74,175.0
Norris Cole,2012.0,24.0,MIA,PG,80.0,4.0,19.9,0.421,0.357,0.44,0.462,0.65,0.2,1.4,2.1,0.7,0.1,1.3,1.9,5.6,74,175.0
Norris Cole,2013.0,25.0,MIA,PG,82.0,6.0,24.6,0.414,0.345,0.451,0.474,0.779,0.2,1.7,3.0,0.9,0.1,1.5,1.9,6.4,74,175.0
Norris Cole,2014.0,26.0,MIA,PG,47.0,23.0,24.4,0.386,0.265,0.446,0.43,0.696,0.3,2.0,3.5,0.9,0.2,1.2,1.6,6.3,74,175.0
Norris Cole,2014.0,26.0,NOP,PG,28.0,2.0,24.4,0.444,0.378,0.472,0.5,0.743,0.0,1.8,3.2,0.5,0.3,1.5,1.8,9.9,74,175.0
Norris Cole,2015.0,27.0,NOP,PG,45.0,23.0,26.6,0.405,0.324,0.427,0.439,0.8,0.2,3.1,3.7,0.8,0.1,1.7,2.3,10.6,74,175.0
Norris Cole,2016.0,28.0,OKC,PG,13.0,0.0,9.6,0.308,0.231,0.333,0.337,0.8,0.0,0.8,1.1,0.6,0.0,0.5,1.4,3.3,74,175.0
Jarron Collins,2008.0,30.0,UTA,C,26.0,3.0,7.7,0.457,0.0,0.457,0.457,0.727,0.8,0.7,0.3,0.1,0.0,0.3,1.3,1.5,83,255.0
Jarron Collins,2009.0,31.0,PHO,C,34.0,10.0,7.7,0.387,0.0,0.387,0.387,0.4,0.6,1.2,0.2,0.1,0.1,0.3,1.2,1.0,83,255.0
Jarron Collins,2010.0,32.0,LAC,C,23.0,0.0,6.8,0.333,0.0,0.333,0.333,0.7,0.3,0.4,0.0,0.2,0.0,0.2,1.0,0.7,83,255.0
Jarron Collins,2010.0,32.0,POR,C,5.0,0.0,4.8,0.167,0.0,0.167,0.167,0.0,1.4,0.0,0.2,0.0,0.0,0.4,1.0,0.4,83,255.0
Jason Collins,2008.0,30.0,MIN,C,31.0,22.0,13.6,0.314,0.0,0.314,0.314,0.464,0.9,1.4,0.4,0.3,0.4,0.4,2.4,1.8,84,255.0
Jason Collins,2009.0,31.0,ATL,C,24.0,0.0,4.8,0.348,0.0,0.364,0.348,0.0,0.2,0.4,0.2,0.1,0.1,0.2,0.9,0.7,84,255.0
Jason Collins,2010.0,32.0,ATL,C,49.0,28.0,12.1,0.479,1.0,0.471,0.486,0.659,0.6,1.5,0.4,0.2,0.2,0.5,2.0,2.0,84,255.0
Jason Collins,2011.0,33.0,ATL,C,30.0,10.0,10.3,0.4,0.0,0.4,0.4,0.467,0.4,1.2,0.3,0.1,0.1,0.3,1.1,1.3,84,255.0
Jason Collins,2012.0,34.0,BOS,C,32.0,7.0,10.3,0.348,0.0,0.348,0.348,0.7,0.7,1.0,0.2,0.3,0.2,0.5,2.3,1.2,84,255.0
Jason Collins,2012.0,34.0,WAS,C,6.0,2.0,9.0,0.167,0.0,0.167,0.167,1.0,0.2,1.2,0.3,0.3,0.7,0.3,1.8,0.7,84,255.0
Jason Collins,2013.0,35.0,BRK,C,22.0,1.0,7.8,0.458,0.0,0.524,0.458,0.75,0.3,0.5,0.2,0.4,0.0,0.3,1.4,1.1,84,255.0
John Collins,2017.0,20.0,ATL,PF,74.0,26.0,24.1,0.576,0.34,0.598,0.591,0.715,2.4,4.9,1.3,0.6,1.1,1.4,2.9,10.5,82,235.0
Mardy Collins,2008.0,24.0,NYK,SG,9.0,0.0,8.3,0.348,0.0,0.4,0.348,0.444,0.2,0.7,1.1,0.2,0.0,0.6,0.8,2.2,78,220.0
Mardy Collins,2008.0,24.0,LAC,PG,39.0,14.0,20.9,0.433,0.464,0.429,0.462,0.649,0.7,1.8,2.6,0.7,0.3,1.4,1.9,5.9,78,220.0
Mardy Collins,2009.0,25.0,LAC,SG,43.0,0.0,10.9,0.367,0.235,0.387,0.383,0.619,0.3,0.9,1.0,0.5,0.0,0.7,1.0,2.6,78,220.0
Sherron Collins,2010.0,23.0,CHA,PG,20.0,0.0,3.3,0.28,0.2,0.333,0.32,1.0,0.0,0.3,0.4,0.1,0.0,0.2,0.1,0.9,71,205.0
Zach Collins,2017.0,20.0,POR,C,66.0,1.0,15.8,0.398,0.31,0.455,0.458,0.643,0.7,2.7,0.8,0.3,0.5,0.9,2.0,4.4,84,235.0
Kyle Collinsworth,2017.0,26.0,DAL,SF,32.0,2.0,15.0,0.384,0.235,0.415,0.404,0.525,1.0,2.3,1.8,0.5,0.3,0.8,1.4,3.2,78,210.0
Darren Collison,2009.0,22.0,NOH,PG,76.0,37.0,27.8,0.477,0.4,0.49,0.506,0.851,0.5,2.0,5.7,1.0,0.1,2.7,1.2,12.4,72,175.0
Darren Collison,2010.0,23.0,IND,PG,79.0,79.0,29.9,0.457,0.331,0.479,0.481,0.871,0.5,2.3,5.1,1.1,0.2,2.5,1.4,13.2,72,175.0
Darren Collison,2011.0,24.0,IND,PG,60.0,56.0,31.3,0.44,0.362,0.457,0.472,0.83,0.5,2.6,4.8,0.8,0.2,1.9,1.7,10.4,72,175.0
Darren Collison,2012.0,25.0,DAL,PG,81.0,47.0,29.3,0.471,0.353,0.498,0.504,0.88,0.4,2.3,5.1,1.2,0.1,2.1,1.7,12.0,72,175.0
Darren Collison,2013.0,26.0,LAC,PG,80.0,35.0,25.9,0.467,0.376,0.501,0.518,0.857,0.6,1.8,3.7,1.2,0.2,1.7,1.9,11.4,72,175.0
Darren Collison,2014.0,27.0,SAC,PG,45.0,45.0,34.8,0.473,0.373,0.514,0.527,0.788,0.4,2.8,5.6,1.5,0.3,2.5,2.1,16.1,72,175.0
Darren Collison,2015.0,28.0,SAC,PG,74.0,15.0,30.0,0.486,0.401,0.519,0.542,0.858,0.4,1.9,4.3,1.0,0.1,1.8,1.9,14.0,72,175.0
Darren Collison,2016.0,29.0,SAC,PG,68.0,64.0,30.3,0.476,0.417,0.495,0.527,0.86,0.3,1.9,4.6,1.0,0.1,1.7,1.8,13.2,72,175.0
Darren Collison,2017.0,30.0,IND,PG,69.0,64.0,29.2,0.495,0.468,0.508,0.571,0.882,0.5,2.0,5.3,1.3,0.2,1.2,1.8,12.4,72,175.0
Nick Collison,2008.0,28.0,OKC,C,71.0,40.0,25.8,0.568,0.0,0.57,0.568,0.721,2.5,4.3,0.9,0.7,0.7,1.0,3.4,8.2,82,255.0
Nick Collison,2009.0,29.0,OKC,C,75.0,5.0,20.8,0.589,0.25,0.593,0.591,0.692,2.0,3.1,0.5,0.5,0.6,0.8,3.1,5.9,82,255.0
Nick Collison,2010.0,30.0,OKC,C,71.0,2.0,21.5,0.566,0.0,0.566,0.566,0.753,1.7,2.8,1.0,0.6,0.4,0.8,3.0,4.6,82,255.0
Nick Collison,2011.0,31.0,OKC,PF,63.0,0.0,20.7,0.597,0.0,0.6,0.597,0.71,1.9,2.5,1.3,0.5,0.4,1.0,2.4,4.5,82,255.0
Nick Collison,2012.0,32.0,OKC,C,81.0,2.0,19.5,0.595,0.0,0.603,0.595,0.769,1.5,2.6,1.5,0.6,0.4,0.9,2.4,5.1,82,255.0
Nick Collison,2013.0,33.0,OKC,PF,81.0,0.0,16.7,0.556,0.235,0.58,0.564,0.71,1.4,2.2,1.3,0.4,0.3,0.9,2.3,4.2,82,255.0
Nick Collison,2014.0,34.0,OKC,PF,66.0,2.0,16.7,0.419,0.267,0.466,0.451,0.692,1.4,2.4,1.4,0.5,0.4,0.7,2.4,4.1,82,255.0
Nick Collison,2015.0,35.0,OKC,PF,59.0,4.0,11.8,0.459,0.0,0.467,0.459,0.697,1.2,1.7,0.9,0.3,0.3,0.8,1.8,2.1,82,255.0
Nick Collison,2016.0,36.0,OKC,PF,20.0,0.0,6.4,0.609,0.0,0.636,0.609,0.625,0.5,1.1,0.6,0.1,0.1,0.2,0.9,1.7,82,255.0
Nick Collison,2017.0,37.0,OKC,PF,15.0,0.0,5.0,0.684,0.0,0.684,0.684,0.385,0.5,0.9,0.3,0.0,0.0,0.5,0.5,2.1,82,255.0
Mike Conley,2008.0,21.0,MEM,PG,82.0,61.0,30.6,0.442,0.406,0.458,0.503,0.817,0.3,3.1,4.3,1.1,0.1,1.7,1.8,10.9,73,175.0
Mike Conley,2009.0,22.0,MEM,PG,80.0,80.0,32.1,0.445,0.387,0.464,0.494,0.743,0.4,2.0,5.3,1.4,0.2,2.1,2.2,12.0,73,175.0
Mike Conley,2010.0,23.0,MEM,PG,81.0,81.0,35.5,0.444,0.369,0.466,0.486,0.733,0.4,2.7,6.5,1.8,0.2,2.2,2.2,13.7,73,175.0
Mike Conley,2011.0,24.0,MEM,PG,62.0,61.0,35.1,0.433,0.377,0.45,0.477,0.861,0.4,2.2,6.5,2.2,0.2,2.0,2.1,12.7,73,175.0
Mike Conley,2012.0,25.0,MEM,PG,80.0,80.0,34.5,0.44,0.362,0.476,0.497,0.83,0.5,2.3,6.1,2.2,0.3,2.4,2.1,14.6,73,175.0
Mike Conley,2013.0,26.0,MEM,PG,73.0,73.0,33.5,0.45,0.361,0.484,0.5,0.815,0.6,2.4,6.0,1.5,0.2,2.1,1.9,17.2,73,175.0
Mike Conley,2014.0,27.0,MEM,PG,70.0,70.0,31.8,0.446,0.386,0.473,0.506,0.859,0.4,2.6,5.4,1.3,0.2,2.2,2.0,15.8,73,175.0
Mike Conley,2015.0,28.0,MEM,PG,56.0,56.0,31.4,0.422,0.363,0.449,0.478,0.834,0.5,2.5,6.1,1.2,0.3,1.5,1.8,15.3,73,175.0
Mike Conley,2016.0,29.0,MEM,PG,69.0,68.0,33.2,0.46,0.408,0.497,0.545,0.859,0.4,3.0,6.3,1.3,0.3,2.3,1.8,20.5,73,175.0
Mike Conley,2017.0,30.0,MEM,PG,12.0,12.0,31.1,0.381,0.312,0.44,0.452,0.803,0.0,2.3,4.1,1.0,0.3,1.5,2.0,17.1,73,175.0
Pat Connaughton,2015.0,23.0,POR,SG,34.0,0.0,4.2,0.265,0.238,0.286,0.316,1.0,0.3,0.6,0.3,0.1,0.0,0.3,0.2,1.1,76,209.0
Pat Connaughton,2016.0,24.0,POR,SG,39.0,1.0,8.1,0.514,0.515,0.513,0.632,0.778,0.3,1.1,0.7,0.2,0.1,0.4,0.6,2.5,76,209.0
Pat Connaughton,2017.0,25.0,POR,SG,82.0,5.0,18.1,0.423,0.352,0.506,0.518,0.841,0.4,1.5,1.1,0.3,0.3,0.5,1.5,5.4,76,209.0
Will Conroy,2009.0,27.0,HOU,PG,5.0,0.0,7.2,0.3,0.0,0.429,0.3,0.0,0.0,0.6,1.4,0.0,0.0,0.8,1.0,1.2,74,195.0
Will Conroy,2012.0,30.0,MIN,PG,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,74,195.0
Brian Cook,2008.0,28.0,ORL,PF,21.0,0.0,7.0,0.383,0.44,0.343,0.475,0.833,0.3,1.0,0.2,0.1,0.0,0.5,1.1,3.0,81,234.0
Brian Cook,2008.0,28.0,HOU,PF,9.0,0.0,2.8,0.313,0.4,0.273,0.375,0.0,0.1,0.4,0.1,0.0,0.3,0.2,0.3,1.3,81,234.0
Brian Cook,2009.0,29.0,HOU,PF,15.0,0.0,2.9,0.304,0.222,0.357,0.348,0.714,0.1,0.5,0.1,0.0,0.1,0.4,0.3,1.4,81,234.0
Brian Cook,2010.0,30.0,LAC,PF,40.0,0.0,11.2,0.424,0.43,0.418,0.524,0.625,0.5,1.9,0.4,0.3,0.3,0.6,1.9,4.8,81,234.0
Brian Cook,2011.0,31.0,LAC,PF,16.0,0.0,7.6,0.224,0.185,0.273,0.276,1.0,0.3,1.2,0.1,0.1,0.3,0.3,1.6,1.9,81,234.0
Brian Cook,2011.0,31.0,WAS,PF,16.0,0.0,9.7,0.408,0.217,0.577,0.459,0.833,0.4,2.1,0.5,0.3,0.1,0.4,1.4,3.1,81,234.0
Daequan Cook,2008.0,21.0,MIA,SF,75.0,4.0,24.4,0.375,0.387,0.356,0.494,0.875,0.3,2.3,0.9,0.5,0.1,0.6,1.7,9.1,77,205.0
Daequan Cook,2009.0,22.0,MIA,SG,45.0,3.0,15.4,0.32,0.317,0.323,0.399,0.84,0.2,1.6,1.0,0.3,0.2,0.5,1.1,5.0,77,205.0
Daequan Cook,2010.0,23.0,OKC,SG,43.0,0.0,13.9,0.436,0.422,0.519,0.616,0.8,0.2,1.5,0.5,0.3,0.0,0.4,1.2,5.6,77,205.0
Daequan Cook,2011.0,24.0,OKC,SG,57.0,22.0,17.4,0.368,0.346,0.441,0.502,0.636,0.2,1.9,0.3,0.4,0.2,0.3,1.2,5.5,77,205.0
Daequan Cook,2012.0,25.0,HOU,SG,16.0,1.0,10.3,0.356,0.367,0.345,0.449,0.667,0.3,0.8,0.6,0.4,0.1,0.4,0.8,3.4,77,205.0
Daequan Cook,2012.0,25.0,CHI,SG,33.0,0.0,8.4,0.278,0.246,0.319,0.347,0.778,0.1,1.2,0.3,0.1,0.2,0.3,0.4,2.5,77,205.0
Quinn Cook,2016.0,23.0,DAL,PG,5.0,0.0,15.4,0.44,0.357,0.545,0.54,0.0,0.0,0.6,2.4,0.2,0.0,1.6,1.2,5.4,74,179.0
Quinn Cook,2016.0,23.0,NOP,PG,9.0,0.0,12.3,0.537,0.5,0.552,0.61,0.667,0.1,0.3,1.6,0.3,0.0,0.6,0.8,5.8,74,179.0
Quinn Cook,2017.0,24.0,GSW,PG,33.0,18.0,22.4,0.484,0.442,0.514,0.575,0.88,0.3,2.2,2.7,0.4,0.0,1.0,1.8,9.5,74,179.0
Charles Cooke,2017.0,23.0,NOP,SG,13.0,0.0,2.9,0.143,0.125,0.167,0.179,0.5,0.0,0.2,0.1,0.1,0.0,0.1,0.0,0.5,77,196.0
Jack Cooley,2014.0,23.0,UTA,C,16.0,0.0,5.4,0.409,0.0,0.409,0.409,0.429,0.6,0.9,0.1,0.4,0.2,0.2,1.4,1.7,81,260.0
Jack Cooley,2017.0,26.0,SAC,PF,7.0,0.0,12.4,0.481,0.0,0.481,0.481,0.737,2.0,2.3,0.9,0.1,0.0,0.4,1.9,5.7,81,260.0
Chris Copeland,2012.0,28.0,NYK,PF,56.0,13.0,15.4,0.479,0.421,0.513,0.557,0.759,0.6,1.5,0.5,0.3,0.2,0.9,1.9,8.7,81,239.0
Chris Copeland,2013.0,29.0,IND,SF,41.0,0.0,6.5,0.47,0.418,0.579,0.611,0.714,0.2,0.6,0.4,0.1,0.2,0.3,0.9,3.7,81,239.0
Chris Copeland,2014.0,30.0,IND,SF,50.0,12.0,16.6,0.361,0.311,0.42,0.445,0.733,0.5,1.8,1.0,0.2,0.2,1.2,1.6,6.2,81,239.0
Chris Copeland,2015.0,31.0,MIL,PF,24.0,1.0,6.5,0.333,0.278,0.467,0.431,0.857,0.0,0.4,0.5,0.1,0.0,0.3,0.7,2.1,81,239.0
Matt Costello,2017.0,24.0,SAS,C,4.0,0.0,8.0,0.5,0.0,0.5,0.5,0.0,0.3,2.0,0.5,0.5,0.5,0.3,1.8,1.0,81,245.0
Bryce Cotton,2014.0,22.0,UTA,PG,15.0,0.0,10.6,0.42,0.35,0.449,0.471,0.833,0.2,1.0,1.0,0.3,0.0,0.8,0.4,5.3,73,165.0
Bryce Cotton,2015.0,23.0,PHO,PG,3.0,0.0,11.0,0.25,0.0,0.4,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.7,0.7,1.3,73,165.0
Bryce Cotton,2015.0,23.0,MEM,PG,5.0,0.0,1.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,73,165.0
Marcus Cousin,2010.0,24.0,UTA,C,4.0,0.0,4.5,0.667,0.0,0.667,0.667,0.0,0.0,0.8,0.0,0.0,0.3,0.3,0.3,1.0,83,245.0
DeMarcus Cousins,2010.0,20.0,SAC,C,81.0,62.0,28.5,0.43,0.167,0.435,0.432,0.687,2.7,6.0,2.5,1.0,0.8,3.3,4.1,14.1,83,270.0
DeMarcus Cousins,2011.0,21.0,SAC,C,64.0,62.0,30.5,0.448,0.143,0.453,0.449,0.702,4.1,6.8,1.6,1.5,1.2,2.7,4.0,18.1,83,270.0
DeMarcus Cousins,2012.0,22.0,SAC,C,75.0,74.0,30.5,0.465,0.182,0.471,0.467,0.738,3.0,7.0,2.7,1.4,0.7,3.0,3.6,17.1,83,270.0
DeMarcus Cousins,2013.0,23.0,SAC,C,71.0,71.0,32.4,0.496,0.0,0.499,0.496,0.726,3.1,8.6,2.9,1.5,1.3,3.5,3.8,22.7,83,270.0
DeMarcus Cousins,2014.0,24.0,SAC,C,59.0,59.0,34.1,0.467,0.25,0.469,0.468,0.782,3.1,9.5,3.6,1.5,1.7,4.3,4.1,24.1,83,270.0
DeMarcus Cousins,2015.0,25.0,SAC,C,65.0,65.0,34.6,0.451,0.333,0.473,0.477,0.718,2.4,9.1,3.3,1.6,1.4,3.8,3.6,26.9,83,270.0
DeMarcus Cousins,2016.0,26.0,SAC,C,55.0,55.0,34.4,0.452,0.356,0.482,0.494,0.77,2.1,8.5,4.8,1.4,1.3,3.8,3.7,27.8,83,270.0
DeMarcus Cousins,2016.0,26.0,NOP,C,17.0,17.0,33.8,0.452,0.375,0.486,0.51,0.777,2.2,10.2,3.9,1.5,1.1,3.6,4.4,24.4,83,270.0
DeMarcus Cousins,2017.0,27.0,NOP,C,48.0,48.0,36.2,0.47,0.354,0.53,0.53,0.746,2.2,10.7,5.4,1.6,1.6,5.0,3.8,25.2,83,270.0
Robert Covington,2013.0,23.0,HOU,SF,7.0,0.0,4.9,0.429,0.364,0.667,0.571,0.0,0.3,0.4,0.0,0.3,0.0,0.1,0.4,2.3,81,225.0
Robert Covington,2014.0,24.0,PHI,SF,70.0,49.0,27.9,0.396,0.374,0.426,0.506,0.82,0.9,3.6,1.5,1.4,0.4,1.8,2.7,13.5,81,225.0
Robert Covington,2015.0,25.0,PHI,SF,67.0,49.0,28.4,0.385,0.353,0.452,0.504,0.791,1.0,5.3,1.4,1.6,0.6,2.1,3.5,12.8,81,225.0
Robert Covington,2016.0,26.0,PHI,SF,67.0,67.0,31.6,0.399,0.333,0.484,0.492,0.822,1.4,5.1,1.5,1.9,1.0,2.0,3.0,12.9,81,225.0
